Date,Time,Final Value,Annual Return,Sharpe Ratio,Sortino Ratio,Max Drawdown,Avg Drawdown,Normalized Score,Focus Annual Return,Focus Sharpe Ratio,Focus Sortino Ratio,Focus Max Drawdown,Focus Avg Drawdown,Focus Normalized Score,Blended Score,Lookback Period 1,Lookback Period 2,Lookback Period 3,Central Annual Return,Central Sharpe Ratio,Central Sortino Ratio,Central Max Drawdown,Central Avg Drawdown,Std Annual Return,Std Sharpe Ratio,Std Sortino Ratio,Std Max Drawdown,Std Avg Drawdown,focus start date,focus date end
9/13/25,1:02:01,"$14,795,211,917 ",50.58%,1.58063,1.597,-53.71%,-10.32%,1.052,73.78%,2.45508,2.469,-27.84%,-8.22%,6.096,3.574,158,212,227,0.465,1.45,1.35,-0.58,-0.125,0.03,0.135,0.12,0.075,0.072,1/1/03,12/31/09
9/13/25,1:02:42,"$10,999,411,275 ",49.30%,1.54947,1.54,-53.71%,-9.88%,0.837,82.31%,2.74122,2.822,-25.73%,-5.83%,7.8,4.319,75,165,172,0.465,1.45,1.35,-0.58,-0.125,0.03,0.135,0.12,0.075,0.072,1/1/03,12/31/09
9/13/25,1:05:11,"$15,736,360,103 ",50.85%,1.58047,1.571,-63.73%,-12.16%,0.707,87.44%,2.89086,3.017,-25.73%,-5.69%,8.692,4.699,78,157,159,0.465,1.45,1.35,-0.58,-0.125,0.03,0.135,0.12,0.075,0.072,1/1/03,12/31/09
9/13/25,1:08:15,"$2,147,547,987 ",42.43%,1.33863,1.317,-72.36%,-13.47%,-0.354,52.10%,1.80382,1.755,-27.84%,-8.80%,1.796,0.721,63,201,271,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:08:17,"$10,567,562,635 ",49.12%,1.53774,1.515,-53.94%,-11.36%,0.679,64.16%,2.2487,2.193,-27.84%,-8.81%,3.484,2.082,99,190,295,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:08:27,"$4,013,298,128 ",45.02%,1.42052,1.405,-53.71%,-10.61%,0.226,71.52%,2.39168,2.45,-26.49%,-6.06%,4.401,2.313,49,185,208,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:08:30,"$9,998,485,109 ",48.89%,1.5082,1.512,-64.80%,-12.18%,0.504,76.05%,2.48591,2.546,-27.84%,-8.49%,4.761,2.633,145,146,159,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:08:50,"$9,705,760,288 ",48.76%,1.53043,1.535,-53.71%,-11.23%,0.685,75.22%,2.46762,2.508,-27.84%,-8.46%,4.655,2.67,137,157,170,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:08:58,"$12,730,995,256 ",49.93%,1.54565,1.552,-53.71%,-10.19%,0.803,74.25%,2.4727,2.489,-27.84%,-8.31%,4.603,2.703,158,192,227,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:09:50,"$13,543,670,639 ",50.19%,1.55922,1.565,-53.71%,-10.63%,0.839,76.50%,2.51278,2.565,-27.84%,-8.41%,4.846,2.843,157,181,181,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:09:56,"$13,446,863,701 ",50.16%,1.55992,1.54,-64.80%,-11.02%,0.698,79.11%,2.66625,2.735,-25.73%,-5.84%,5.479,3.089,62,180,185,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:12:02,"$12,395,097,397 ",49.81%,1.56255,1.546,-53.71%,-10.46%,0.809,80.06%,2.69127,2.78,-25.73%,-5.89%,5.609,3.209,64,188,188,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:13:16,"$11,771,269,044 ",49.59%,1.55261,1.544,-54.46%,-10.79%,0.767,80.05%,2.71621,2.8,-25.73%,-5.93%,5.67,3.218,65,178,187,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:13:42,"$18,058,047,281 ",51.44%,1.60526,1.595,-53.71%,-10.11%,1.009,80.38%,2.72029,2.801,-26.49%,-5.90%,5.684,3.347,65,184,187,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:13:51,"$14,851,274,475 ",50.59%,1.57578,1.566,-52.35%,-11.10%,0.88,83.07%,2.75416,2.858,-25.73%,-5.60%,5.928,3.404,67,186,188,0.455,1.35,1.35,-0.56,-0.125,0.05,0.135,0.16,0.225,0.072,1/1/03,12/31/09
9/13/25,1:15:00,"$9,735,664,578 ",48.77%,1.51155,1.525,-53.71%,-10.73%,0.548,70.94%,2.35519,2.378,-27.84%,-8.50%,4.129,2.339,162,175,195,0.445,1.45,1.35,-0.56,-0.115,0.05,0.135,0.14,0.315,0.072,1/1/03,12/31/09
9/13/25,1:15:01,"$12,248,708,925 ",49.76%,1.54098,1.534,-63.73%,-12.35%,0.535,79.34%,2.57973,2.628,-27.84%,-8.40%,5.158,2.846,79,152,157,0.445,1.45,1.35,-0.56,-0.115,0.05,0.135,0.14,0.315,0.072,1/1/03,12/31/09
9/13/25,1:15:04,"$22,944,423,969 ",52.49%,1.62031,1.631,-53.71%,-9.81%,1.035,75.69%,2.49484,2.529,-27.84%,-8.41%,4.744,2.889,178,180,193,0.445,1.45,1.35,-0.56,-0.115,0.05,0.135,0.14,0.315,0.072,1/1/03,12/31/09
9/13/25,1:17:29,"$13,518,064,674 ",50.19%,1.56759,1.556,-53.71%,-11.31%,0.715,76.95%,2.57081,2.668,-26.49%,-6.38%,5.171,2.943,47,187,226,0.445,1.45,1.35,-0.56,-0.115,0.05,0.135,0.14,0.315,0.072,1/1/03,12/31/09
9/13/25,1:19:32,"$14,924,143,924 ",50.62%,1.5706,1.57,-53.71%,-11.14%,0.762,76.95%,2.57081,2.668,-26.49%,-6.38%,5.171,2.967,47,190,227,0.445,1.45,1.35,-0.56,-0.115,0.05,0.135,0.14,0.315,0.072,1/1/03,12/31/09
9/13/25,1:20:03,"$12,600,644,004 ",49.88%,1.56728,1.569,-53.71%,-10.36%,0.748,77.71%,2.60489,2.638,-25.73%,-6.05%,5.222,2.985,78,177,181,0.445,1.45,1.35,-0.56,-0.115,0.05,0.135,0.14,0.315,0.072,1/1/03,12/31/09
9/13/25,1:20:09,"$11,884,162,494 ",49.63%,1.55854,1.557,-53.71%,-10.09%,0.715,80.74%,2.68779,2.773,-25.73%,-5.87%,5.665,3.19,77,165,171,0.445,1.45,1.35,-0.56,-0.115,0.05,0.135,0.14,0.315,0.072,1/1/03,12/31/09
9/13/25,1:20:42,"$12,374,371,810 ",49.80%,1.54859,1.539,-64.80%,-11.67%,0.568,85.17%,2.84191,2.936,-25.73%,-5.69%,6.308,3.438,77,159,178,0.445,1.45,1.35,-0.56,-0.115,0.05,0.135,0.14,0.315,0.072,1/1/03,12/31/09
9/13/25,1:21:33,"$1,744,633,120 ",41.58%,1.30792,1.281,-69.11%,-14.54%,-0.713,45.80%,1.57298,1.479,-45.47%,-11.59%,0.501,-0.106,229,258,297,0.465,1.35,1.4,-0.58,-0.12,0.03,0.135,0.14,0.27,0.072,1/1/03,12/31/09
9/13/25,1:21:35,"$8,348,376,384 ",48.12%,1.49732,1.501,-53.71%,-11.41%,0.519,72.05%,2.36377,2.379,-27.84%,-8.94%,4.913,2.716,124,185,231,0.465,1.35,1.4,-0.58,-0.12,0.03,0.135,0.14,0.27,0.072,1/1/03,12/31/09
9/13/25,1:21:38,"$12,718,390,798 ",49.92%,1.55274,1.564,-53.71%,-10.18%,0.845,69.93%,2.33459,2.322,-27.84%,-8.47%,4.659,2.752,180,213,229,0.465,1.35,1.4,-0.58,-0.12,0.03,0.135,0.14,0.27,0.072,1/1/03,12/31/09
9/13/25,1:21:48,"$17,784,987,280 ",51.38%,1.60331,1.609,-53.71%,-9.76%,1.093,69.46%,2.29828,2.312,-27.84%,-8.61%,4.555,2.824,111,185,196,0.465,1.35,1.4,-0.58,-0.12,0.03,0.135,0.14,0.27,0.072,1/1/03,12/31/09
9/13/25,1:21:54,"$4,716,237,549 ",45.70%,1.50163,1.463,-56.43%,-11.39%,0.29,75.05%,2.47544,2.59,-29.01%,-6.61%,5.636,2.963,35,64,114,0.465,1.35,1.4,-0.58,-0.12,0.03,0.135,0.14,0.27,0.072,1/1/03,12/31/09
9/13/25,1:22:00,"$19,864,995,409 ",51.86%,1.60436,1.608,-53.71%,-10.59%,1.102,74.92%,2.48,2.507,-27.84%,-8.43%,5.473,3.287,100,181,186,0.465,1.35,1.4,-0.58,-0.12,0.03,0.135,0.14,0.27,0.072,1/1/03,12/31/09
9/13/25,1:23:02,"$12,632,494,885 ",49.89%,1.60437,1.607,-52.31%,-9.60%,1.007,76.89%,2.50962,2.618,-25.73%,-6.52%,5.874,3.441,78,106,135,0.465,1.35,1.4,-0.58,-0.12,0.03,0.135,0.14,0.27,0.072,1/1/03,12/31/09
9/13/25,1:27:07,"$17,666,415,509 ",51.35%,1.63692,1.653,-52.31%,-9.57%,1.22,77.11%,2.52189,2.636,-25.93%,-6.70%,5.927,3.573,78,116,133,0.465,1.35,1.4,-0.58,-0.12,0.03,0.135,0.14,0.27,0.072,1/1/03,12/31/09
9/13/25,1:28:06,"$1,292,007,763 ",40.36%,1.28306,1.212,-77.54%,-16.12%,-1.705,48.39%,1.65955,1.64,-44.82%,-11.81%,1.393,-0.156,65,68,300,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:28:08,"$1,790,406,678 ",41.69%,1.31297,1.282,-74.62%,-14.93%,-1.239,46.89%,1.58317,1.555,-31.51%,-10.37%,1.615,0.188,26,163,277,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:28:10,"$6,472,206,818 ",47.03%,1.49107,1.486,-67.37%,-12.23%,0.199,54.05%,1.83779,1.802,-27.84%,-9.07%,3.057,1.628,87,131,273,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:28:11,"$10,125,591,518 ",48.94%,1.52041,1.527,-53.71%,-11.09%,0.94,74.13%,2.42731,2.455,-27.84%,-8.59%,6.179,3.559,144,181,199,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:28:36,"$16,166,969,554 ",50.96%,1.59594,1.61,-52.31%,-10.63%,1.393,75.26%,2.46288,2.555,-27.84%,-7.97%,6.526,3.96,97,128,180,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:29:33,"$9,232,819,395 ",48.55%,1.49835,1.481,-64.80%,-12.42%,0.347,80.85%,2.66692,2.804,-25.73%,-6.46%,7.784,4.066,67,157,180,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:29:39,"$23,717,406,255 ",52.64%,1.63606,1.654,-52.31%,-9.86%,1.724,75.69%,2.4733,2.559,-27.84%,-8.01%,6.569,4.147,106,127,189,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:30:54,"$18,807,554,936 ",51.62%,1.61532,1.635,-52.31%,-10.36%,1.535,77.28%,2.52327,2.616,-27.84%,-8.29%,6.786,4.161,108,128,185,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:31:50,"$10,105,144,986 ",48.93%,1.54858,1.554,-52.31%,-10.42%,1.143,78.32%,2.59373,2.672,-25.93%,-6.38%,7.335,4.239,77,137,162,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:32:00,"$8,872,683,283 ",48.38%,1.51902,1.504,-63.73%,-12.35%,0.433,87.11%,2.85582,2.989,-25.93%,-6.15%,8.753,4.593,75,136,150,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:32:14,"$9,899,830,170 ",48.84%,1.55225,1.555,-52.31%,-10.63%,1.115,83.28%,2.72194,2.85,-25.73%,-6.03%,8.143,4.629,75,136,138,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:34:04,"$18,341,405,014 ",51.51%,1.63267,1.64,-52.31%,-9.57%,1.663,81.03%,2.6743,2.78,-25.93%,-6.31%,7.787,4.725,75,128,137,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:34:09,"$11,656,408,390 ",49.55%,1.57416,1.577,-52.31%,-10.76%,1.206,85.50%,2.78313,2.918,-25.73%,-6.04%,8.468,4.837,75,138,138,0.435,1.35,1.4,-0.58,-0.115,0.03,0.15,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,1:34:43,"$2,445,290,258 ",42.97%,1.3592,1.35,-54.68%,-13.07%,-0.595,60.89%,1.93516,2.031,-32.89%,-10.41%,2.463,0.934,38,120,134,0.465,1.45,1.45,-0.58,-0.115,0.045,0.2,0.12,0.225,0.015,1/1/03,12/31/09
9/13/25,1:34:45,"$9,315,719,209 ",48.58%,1.50077,1.504,-64.80%,-11.50%,0.174,72.30%,2.41621,2.395,-27.84%,-8.19%,4.398,2.286,155,213,238,0.465,1.45,1.45,-0.58,-0.115,0.045,0.2,0.12,0.225,0.015,1/1/03,12/31/09
9/13/25,1:34:47,"$7,700,252,357 ",47.77%,1.49111,1.487,-53.71%,-10.98%,0.267,74.93%,2.46205,2.574,-25.73%,-5.80%,5.195,2.731,67,174,206,0.465,1.45,1.45,-0.58,-0.115,0.045,0.2,0.12,0.225,0.015,1/1/03,12/31/09
9/13/25,1:35:15,"$12,291,471,032 ",49.78%,1.55601,1.572,-52.31%,-11.04%,0.568,79.81%,2.59419,2.688,-27.84%,-8.06%,5.414,2.991,100,142,203,0.465,1.45,1.45,-0.58,-0.115,0.045,0.2,0.12,0.225,0.015,1/1/03,12/31/09
9/13/25,1:37:49,"$16,503,042,635 ",51.05%,1.62006,1.631,-52.31%,-10.68%,0.835,78.49%,2.54578,2.678,-27.84%,-7.33%,5.389,3.112,96,109,154,0.465,1.45,1.45,-0.58,-0.115,0.045,0.2,0.12,0.225,0.015,1/1/03,12/31/09
9/13/25,9:24:16,"$8,021,287,958 ",47.95%,1.45972,1.437,-75.96%,-14.14%,-0.292,68.61%,2.22612,2.244,-26.49%,-6.48%,4.352,2.03,47,205,249,0.445,1.45,1.35,-0.58,-0.11,0.04,0.15,0.16,0.075,0.0585,1/1/03,12/31/09
9/13/25,9:24:19,"$4,578,952,458 ",45.57%,1.44462,1.436,-53.71%,-10.73%,0.278,70.02%,2.35044,2.424,-25.73%,-6.96%,4.817,2.548,46,139,201,0.445,1.45,1.35,-0.58,-0.11,0.04,0.15,0.16,0.075,0.0585,1/1/03,12/31/09
9/13/25,9:24:24,"$12,671,067,414 ",49.91%,1.5505,1.556,-57.07%,-11.53%,0.668,70.86%,2.33477,2.353,-27.84%,-8.48%,4.642,2.655,97,195,229,0.445,1.45,1.35,-0.58,-0.11,0.04,0.15,0.16,0.075,0.0585,1/1/03,12/31/09
9/13/25,9:24:37,"$8,118,335,808 ",48.00%,1.49914,1.511,-52.31%,-11.33%,0.583,72.42%,2.38851,2.435,-27.84%,-8.56%,4.89,2.736,118,143,203,0.445,1.45,1.35,-0.58,-0.11,0.04,0.15,0.16,0.075,0.0585,1/1/03,12/31/09
9/13/25,9:24:40,"$15,809,322,800 ",50.87%,1.58662,1.593,-53.71%,-10.21%,0.945,75.88%,2.50825,2.54,-27.84%,-8.43%,5.359,3.152,107,182,240,0.445,1.45,1.35,-0.58,-0.11,0.04,0.15,0.16,0.075,0.0585,1/1/03,12/31/09
9/13/25,9:25:49,"$11,116,307,424 ",49.34%,1.54114,1.545,-57.89%,-11.49%,0.594,81.84%,2.68002,2.762,-27.84%,-7.90%,6.181,3.388,135,159,185,0.445,1.45,1.35,-0.58,-0.11,0.04,0.15,0.16,0.075,0.0585,1/1/03,12/31/09
9/13/25,9:30:49,"$9,331,186,923 ",48.59%,1.5267,1.53,-52.31%,-11.38%,0.608,72.05%,2.38245,2.426,-27.84%,-7.92%,4.642,2.625,94,128,199,0.445,1.45,1.35,-0.54,-0.12,0.04,0.135,0.14,0.225,0.072,1/1/03,12/31/09
9/13/25,9:30:58,"$13,442,798,244 ",50.16%,1.58282,1.593,-52.31%,-11.07%,0.868,77.79%,2.55116,2.609,-27.84%,-8.59%,5.422,3.145,109,145,162,0.445,1.45,1.35,-0.54,-0.12,0.04,0.135,0.14,0.225,0.072,1/1/03,12/31/09
9/13/25,9:33:10,"$13,792,626,690 ",50.27%,1.57497,1.586,-52.31%,-10.54%,0.867,81.01%,2.674,2.719,-27.84%,-7.95%,5.94,3.403,106,145,210,0.445,1.45,1.35,-0.54,-0.12,0.04,0.135,0.14,0.225,0.072,1/1/03,12/31/09
9/13/25,9:35:23,"$17,818,322,275 ",51.39%,1.59518,1.599,-52.31%,-10.88%,0.961,80.57%,2.661,2.71,-27.84%,-7.89%,5.887,3.424,100,152,189,0.445,1.45,1.35,-0.54,-0.12,0.04,0.135,0.14,0.225,0.072,1/1/03,12/31/09
9/13/25,9:37:18,"$2,441,237,115 ",42.96%,1.35814,1.342,-65.28%,-12.64%,0.168,58.69%,2.01341,1.961,-27.84%,-8.13%,5.311,2.74,99,163,259,0.425,1.35,1.3,-0.56,-0.125,0.045,0.15,0.04,0.27,0.045,1/1/03,12/31/09
9/13/25,9:37:22,"$4,461,104,525 ",45.47%,1.41938,1.411,-53.71%,-11.62%,0.836,57.60%,1.95831,1.939,-27.84%,-9.22%,5.029,2.933,116,189,291,0.425,1.35,1.3,-0.56,-0.125,0.045,0.15,0.04,0.27,0.045,1/1/03,12/31/09
9/13/25,9:37:24,"$9,178,039,287 ",48.52%,1.50568,1.511,-53.71%,-10.84%,1.62,58.11%,1.94472,1.939,-32.74%,-9.05%,5.008,3.314,88,198,216,0.425,1.35,1.3,-0.56,-0.125,0.045,0.15,0.04,0.27,0.045,1/1/03,12/31/09
9/13/25,9:37:29,"$8,514,358,621 ",48.20%,1.49536,1.49,-64.23%,-12.28%,1.347,71.37%,2.38408,2.388,-27.84%,-8.56%,8.487,4.917,109,199,248,0.425,1.35,1.3,-0.56,-0.125,0.045,0.15,0.04,0.27,0.045,1/1/03,12/31/09
9/13/25,9:37:33,"$10,115,516,796 ",48.94%,1.5077,1.512,-65.36%,-13.23%,1.456,71.95%,2.3282,2.428,-27.84%,-8.49%,8.642,5.049,127,130,150,0.425,1.35,1.3,-0.56,-0.125,0.045,0.15,0.04,0.27,0.045,1/1/03,12/31/09
9/13/25,9:37:35,"$9,419,655,675 ",48.63%,1.52678,1.539,-53.71%,-10.92%,1.79,75.59%,2.49439,2.526,-27.84%,-8.05%,9.531,5.661,122,162,178,0.425,1.35,1.3,-0.56,-0.125,0.045,0.15,0.04,0.27,0.045,1/1/03,12/31/09
9/13/25,9:37:37,"$11,366,414,465 ",49.44%,1.56732,1.571,-52.31%,-10.97%,2.05,77.49%,2.54599,2.627,-27.84%,-8.18%,10.186,6.118,96,142,152,0.425,1.35,1.3,-0.56,-0.125,0.045,0.15,0.04,0.27,0.045,1/1/03,12/31/09
9/13/25,9:40:19,"$15,187,075,491 ",50.69%,1.54834,1.541,-63.73%,-11.82%,1.804,78.41%,2.59724,2.677,-25.93%,-6.09%,10.653,6.229,54,150,174,0.425,1.35,1.3,-0.56,-0.125,0.045,0.15,0.04,0.27,0.045,1/1/03,12/31/09
9/13/25,9:41:00,"$22,775,792,255 ",52.46%,1.65237,1.682,-52.31%,-9.97%,2.896,75.97%,2.46148,2.559,-27.84%,-8.21%,9.664,6.28,111,126,137,0.425,1.35,1.3,-0.56,-0.125,0.045,0.15,0.04,0.27,0.045,1/1/03,12/31/09
9/13/25,9:41:35,"$17,310,693,715 ",51.26%,1.62791,1.647,-52.31%,-10.63%,2.605,79.68%,2.58266,2.698,-27.84%,-8.08%,10.689,6.647,108,126,137,0.425,1.35,1.3,-0.56,-0.125,0.045,0.15,0.04,0.27,0.045,1/1/03,12/31/09
9/13/25,9:44:03,"$9,077,762,821 ",48.47%,1.51575,1.495,-66.96%,-12.43%,0.169,60.11%,2.09936,1.995,-27.91%,-8.75%,3.745,1.957,178,253,297,0.465,1.35,1.35,-0.58,-0.115,0.05,0.135,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,9:44:05,"$7,350,796,679 ",47.57%,1.4884,1.486,-56.79%,-12.04%,0.402,72.88%,2.40778,2.415,-27.84%,-8.45%,5.354,2.878,96,187,209,0.465,1.35,1.35,-0.58,-0.115,0.05,0.135,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,9:44:12,"$12,381,217,246 ",49.81%,1.54597,1.565,-53.71%,-10.97%,0.915,73.41%,2.42983,2.455,-27.84%,-8.44%,5.467,3.191,188,196,207,0.465,1.35,1.35,-0.58,-0.115,0.05,0.135,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,9:44:22,"$20,583,513,755 ",52.02%,1.63933,1.659,-52.31%,-9.67%,1.488,75.19%,2.46975,2.556,-27.84%,-7.82%,5.824,3.656,106,132,169,0.465,1.35,1.35,-0.58,-0.115,0.05,0.135,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,9:45:40,"$8,798,617,888 ",48.34%,1.51645,1.502,-53.71%,-10.19%,0.826,79.24%,2.68015,2.765,-25.73%,-5.87%,6.913,3.869,64,185,191,0.465,1.35,1.35,-0.58,-0.115,0.05,0.135,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,9:49:38,"$16,390,708,504 ",51.02%,1.57389,1.559,-64.80%,-12.19%,0.538,84.85%,2.80027,2.929,-25.73%,-5.61%,7.585,4.061,67,180,189,0.465,1.35,1.35,-0.58,-0.115,0.05,0.135,0.14,0.075,0.015,1/1/03,12/31/09
9/13/25,9:50:55,"$4,268,535,147 ",45.28%,1.41077,1.39,-63.73%,-13.40%,-0.101,70.22%,2.33105,2.344,-27.84%,-8.60%,4.256,2.078,79,148,187,0.455,1.35,1.4,-0.56,-0.115,0.03,0.18,0.16,0.27,0.045,1/1/03,12/31/09
9/13/25,9:50:57,"$10,192,850,965 ",48.97%,1.51887,1.525,-53.71%,-10.50%,0.637,69.51%,2.32158,2.302,-27.84%,-8.59%,4.146,2.391,179,198,227,0.455,1.35,1.4,-0.56,-0.115,0.03,0.18,0.16,0.27,0.045,1/1/03,12/31/09
9/13/25,9:51:11,"$6,435,477,305 ",47.01%,1.45381,1.449,-64.80%,-12.28%,0.178,74.17%,2.48075,2.461,-27.84%,-8.35%,4.843,2.51,154,165,240,0.455,1.35,1.4,-0.56,-0.115,0.03,0.18,0.16,0.27,0.045,1/1/03,12/31/09
9/13/25,9:51:15,"$11,578,846,170 ",49.52%,1.53822,1.543,-64.80%,-12.01%,0.568,71.76%,2.39632,2.361,-27.84%,-8.52%,4.456,2.512,143,211,243,0.455,1.35,1.4,-0.56,-0.115,0.03,0.18,0.16,0.27,0.045,1/1/03,12/31/09
9/13/25,9:51:24,"$7,987,352,774 ",47.93%,1.51421,1.51,-54.57%,-10.51%,0.536,71.36%,2.40781,2.483,-25.73%,-5.91%,4.725,2.631,56,180,216,0.455,1.35,1.4,-0.56,-0.115,0.03,0.18,0.16,0.27,0.045,1/1/03,12/31/09
9/13/25,9:51:33,"$12,984,714,512 ",50.01%,1.56459,1.567,-53.71%,-11.14%,0.781,75.20%,2.4943,2.518,-27.84%,-8.45%,4.994,2.887,93,175,191,0.455,1.35,1.4,-0.56,-0.115,0.03,0.18,0.16,0.27,0.045,1/1/03,12/31/09
9/13/25,9:51:41,"$12,100,359,605 ",49.71%,1.54566,1.55,-53.71%,-10.39%,0.752,76.13%,2.51028,2.543,-27.84%,-8.41%,5.107,2.929,163,181,186,0.455,1.35,1.4,-0.56,-0.115,0.03,0.18,0.16,0.27,0.045,1/1/03,12/31/09
9/13/25,9:51:56,"$21,016,432,242 ",52.11%,1.61927,1.633,-53.71%,-9.74%,1.126,76.24%,2.55538,2.542,-27.84%,-8.12%,5.174,3.15,118,206,208,0.455,1.35,1.4,-0.56,-0.115,0.03,0.18,0.16,0.27,0.045,1/1/03,12/31/09
9/13/25,9:55:47,"$18,258,114,140 ",51.49%,1.59709,1.602,-53.71%,-10.54%,0.987,77.70%,2.55641,2.587,-27.84%,-8.38%,5.318,3.152,120,186,192,0.455,1.35,1.4,-0.56,-0.115,0.03,0.18,0.16,0.27,0.045,1/1/03,12/31/09
9/13/25,9:56:13,"$15,411,743,865 ",50.75%,1.57845,1.585,-53.71%,-10.44%,0.899,78.87%,2.59902,2.623,-27.84%,-8.30%,5.492,3.195,121,186,187,0.455,1.35,1.4,-0.56,-0.115,0.03,0.18,0.16,0.27,0.045,1/1/03,12/31/09
9/13/25,9:57:38,"$4,993,510,032 ",45.94%,1.44103,1.422,-65.09%,-13.19%,0.864,61.88%,2.17793,2.044,-27.91%,-8.48%,9.277,5.071,137,242,246,0.435,1.35,1.35,-0.58,-0.105,0.02,0.045,0.04,0.27,0.0585,1/1/03,12/31/09
9/13/25,9:57:40,"$5,518,905,616 ",46.36%,1.47998,1.445,-70.51%,-13.35%,1.147,66.05%,2.17327,2.234,-27.35%,-7.66%,10.661,5.904,56,87,147,0.435,1.35,1.35,-0.58,-0.105,0.02,0.045,0.04,0.27,0.0585,1/1/03,12/31/09
9/13/25,9:57:43,"$6,386,848,809 ",46.98%,1.45983,1.461,-61.53%,-12.48%,1.297,68.43%,2.28308,2.277,-27.84%,-8.50%,11.566,6.431,108,214,244,0.435,1.35,1.35,-0.58,-0.105,0.02,0.045,0.04,0.27,0.0585,1/1/03,12/31/09
9/13/25,9:57:47,"$9,921,254,186 ",48.85%,1.51994,1.534,-56.94%,-11.71%,2.177,70.96%,2.33541,2.374,-27.84%,-8.41%,12.541,7.359,130,142,230,0.435,1.35,1.35,-0.58,-0.105,0.02,0.045,0.04,0.27,0.0585,1/1/03,12/31/09
9/13/25,9:57:49,"$6,654,437,218 ",47.15%,1.49733,1.489,-55.73%,-10.76%,1.724,72.76%,2.43383,2.527,-25.93%,-6.41%,14.005,7.864,55,178,234,0.435,1.35,1.35,-0.58,-0.105,0.02,0.045,0.04,0.27,0.0585,1/1/03,12/31/09
9/13/25,9:58:10,"$14,054,787,975 ",50.36%,1.58702,1.59,-53.92%,-11.31%,2.941,78.09%,2.55795,2.616,-27.84%,-8.06%,15.462,9.202,98,135,208,0.435,1.35,1.35,-0.58,-0.105,0.02,0.045,0.04,0.27,0.0585,1/1/03,12/31/09
9/13/25,9:59:49,"$12,791,122,583 ",49.95%,1.59175,1.572,-60.55%,-11.71%,2.767,84.83%,2.70387,2.897,-29.01%,-7.60%,18.2,10.483,66,86,134,0.435,1.35,1.35,-0.58,-0.105,0.02,0.045,0.04,0.27,0.0585,1/1/03,12/31/09
